Package Name,License,Homepage,Pypi Link,Author,Summary,Docker images
exceptiongroup,MIT License,,https://pypi.org/project/exceptiongroup/,Alex Grönholm <alex.gronholm@nextday.fi>,Backport of PEP 654 (exception groups),demisto/xsoar-tools-hf
exchangelib,BSD License,https://github.com/ecederstrand/exchangelib,https://pypi.org/project/exchangelib/,Erik Cederstrand erik@cederstrand.dk,Client for Microsoft Exchange Web Services (EWS),"demisto/exchangelib, demisto/ews, demisto/py2-exchangelib, demisto/py-ews, demisto/py3-native, demisto/py3ews"
ExifRead,BSD License,https://github.com/ianare/exif-py,https://pypi.org/project/ExifRead/,Ianaré Sévi ianare@gmail.com,Read Exif metadata from tiff and jpeg files.,"demisto/exifread, demisto/py3-native, demisto/py3-tools, demisto/py3-tools-ubi"
expiringdict,Apache Software License,https://www.mailgun.com/,https://pypi.org/project/expiringdict/,Mailgun Technologies Inc. admin@mailgun.com,Dictionary with auto-expiring values for caching purposes,demisto/genericsql
Faker,MIT License,https://github.com/joke2k/faker,https://pypi.org/project/Faker/,joke2k joke2k@gmail.com,Faker is a Python package that generates fake data for you.,demisto/faker3
fastapi,MIT License,,https://pypi.org/project/fastapi/,Sebastián Ramírez <tiangolo@gmail.com>,"FastAPI framework, high performance, easy to learn, fast to code, ready for production","demisto/commvault, demisto/fastapi"
fastapi-utils,MIT License,https://fastapiutils.github.io/fastapi-utils/,https://pypi.org/project/fastapi-utils/,Yuval Levi yuvall9313@gmail.com,Reusable utilities for FastAPI,demisto/fastapi
fastavro,MIT License,https://github.com/fastavro/fastavro,https://pypi.org/project/fastavro/,Miki Tebeka miki.tebeka@gmail.com,Fast read/write of AVRO files,demisto/vendors-sdk
fastjsonschema,BSD License,https://github.com/horejsek/python-fastjsonschema,https://pypi.org/project/fastjsonschema/,Michal Horejsek fastjsonschema@horejsek.com,Fastest Python implementation of JSON schema,demisto/sane-doc-reports
fasttext,MIT License,https://github.com/facebookresearch/fastText,https://pypi.org/project/fasttext/,Onur Celebi celebio@fb.com,fasttext Python bindings,"demisto/dl, demisto/fasttext, demisto/dl-languages, demisto/ml"
fasttext-wheel,MIT License,https://github.com/facebookresearch/fastText,https://pypi.org/project/fasttext-wheel/,Onur Celebi celebio@fb.com,fasttext Python bindings,demisto/stringsifter
feedparser,BSD License,https://github.com/kurtmckee/feedparser,https://pypi.org/project/feedparser/,Kurt McKee contactme@kurtmckee.org,"Universal feed parser, handles RSS 0.9x, RSS 1.0, RSS 2.0, CDF, Atom 0.3, and Atom 1.0 feeds","demisto/feed-parser-html, demisto/feed-parser, demisto/py3-native, demisto/py3-tools, demisto/py3-tools-ubi"
fido2,"Apache Software License, BSD License, Mozilla Public License 2.0 (MPL 2.0)",https://github.com/Yubico/python-fido2,https://pypi.org/project/fido2/,Dain Nilsson dain@yubico.com,FIDO2/WebAuthn library for implementing clients and servers.,demisto/keepercommander
filelock,Public Domain,https://github.com/benediktschmitt/py-filelock,https://pypi.org/project/filelock/,Benedikt Schmitt benedikt@benediktschmitt.de,A platform independent file lock.,"demisto/ippysocks3, demisto/threatconnect-py3-sdk, demisto/distorm3, demisto/langdetect, demisto/python_zipfile, demisto/stomp, demisto/tld, demisto/exifread, demisto/vertica, demisto/pymongo, demisto/openssh, demisto/emoji, demisto/imap, demisto/opencti, demisto/pyjarm, demisto/paho-mqtt, demisto/asana, demisto/sendgrid, demisto/feed-parser-html, demisto/python3-arrow, demisto/dl-languages, demisto/stix, demisto/xsoar-tools-hf, demisto/pymisp, demisto/threatconnect-tcex, demisto/matplotlib, demisto/aiohttp, demisto/xlrd-py3, demisto/smartsheet, demisto/twilio, demisto/tableau, demisto/solarwinds-orionsdk, demisto/tweepy, demisto/smime-encrypt, demisto/google-cloud-securitycenter, demisto/gql, demisto/archer, demisto/circleci, demisto/marketo, demisto/algorithmia, demisto/feed-parser, demisto/minio, demisto/intezer, demisto/cloudshare, demisto/geopy, demisto/fetch-data, demisto/jmespath, demisto/nmap, demisto/hashicorp, demisto/iputils, demisto/cloaken, demisto/uptycs, demisto/ssl-analyze, demisto/cymruwhois, demisto/fp-smc, demisto/websockets, demisto/joe-security, demisto/confluent-kafka, demisto/azure-kusto-data, demisto/oauthlib, demisto/pyjwt3, demisto/stix2, demisto/winrm, demisto/akamai, demisto/zabbix, demisto/dnspython, demisto/pydantic-jwt3, demisto/duoadmin3, demisto/python_pancloud, demisto/opencti-v4, demisto/rakyll-hey, demisto/nltk, demisto/dxl, demisto/py-ews, demisto/docxpy, demisto/trustar, demisto/dnstwist, demisto/resilient, demisto/office-utils, demisto/zeep, demisto/pcap-http-extractor, demisto/tesseract, demisto/readpdf, demisto/m2crypto, demisto/google-cloud-translate, demisto/pcap-miner, demisto/pycef, demisto/axonius, demisto/lacework, demisto/argus-toolbelt, demisto/sharepoint, demisto/graphql, demisto/cyjax, demisto/etl2pcap, demisto/smbprotocol, demisto/ssdeep, demisto/jq, demisto/bs4-py3, demisto/python-phash, demisto/rubrik-polaris-sdk-py3, demisto/glpi, demisto/exodusintelligence, demisto/ippysocks-py3, demisto/armorblox, demisto/py3-native, demisto/datadog-api-client, demisto/stringsifter, demisto/kubernetespy, demisto/python3-9-deb, demisto/cyberchef, demisto/google-cloud-storage, demisto/python3-ubi, demisto/reversinglabs-sdk-py3, demisto/taxii-server, demisto/pysigma, demisto/faker3, demisto/carbon-black-cloud, demisto/polyswarm, demisto/btfl-soup, demisto/taxii, demisto/sklearn, demisto/bs4-tld, demisto/octoxlabs, demisto/teams, demisto/commvault, demisto/flask-nginx, demisto/bottle, demisto/py3-tools, demisto/fastapi, demisto/vendors-sdk, demisto/opencv, demisto/yolo-coco, demisto/unifi-video, demisto/qrcode, demisto/slack-bolt, demisto/elasticsearch, demisto/python3, demisto/keepercommander, demisto/sane-doc-reports, demisto/ml, demisto/xslxwriter, demisto/syslog, demisto/chromium, demisto/google-kms, demisto/ansible-runner, demisto/xsoar-tools, demisto/processing-image-file, demisto/sublime, demisto/vmware, demisto/ldap, demisto/pandas, demisto/pyotrs, demisto/crypto, demisto/slack, demisto/python_pancloud_v2, demisto/genericsql, demisto/py3ews, demisto/ntlm, demisto/xml-feed, demisto/pymisp2, demisto/accessdata, demisto/ibm-db2, demisto/pycountry, demisto/keeper-ksm, demisto/illumio, demisto/splunksdk-py3, demisto/sse-client, demisto/sixgill, demisto/netmiko, demisto/feed-performance-test, demisto/lxml, demisto/parse-emails, demisto/pan-os-python, demisto/opnsense, demisto/gdetect, demisto/pytmv1, demisto/python3-deb, demisto/snowflake, demisto/sane-pdf-reports, demisto/google-k8s-engine, demisto/mlurlphishing, demisto/yarapy, demisto/py42, demisto/taxii2, demisto/bigquery, demisto/py3-tools-ubi, demisto/oci, demisto/privx-api, demisto/anyrun-sdk, demisto/google-vision-api, demisto/netutils, demisto/googleapi-python3, demisto/google-api-py3, demisto/slackv3, demisto/auth-utils, demisto/boto3py3, demisto/mlclustering, demisto/panw-iot, demisto/aquatone, demisto/devo, demisto/unzip, demisto/greynoise, demisto/tidy, demisto/demisto-sdk, demisto/xpanse-ml-ev2"
filigran-sseclient,MIT License,https://github.com/FiligranHQ/filigran-sseclient,https://pypi.org/project/filigran-sseclient/,Filigran contact@filigran.io,Python API client for OpenCTI.,demisto/opencti-v4
filigran_sseclient,MIT License,https://github.com/FiligranHQ/filigran-sseclient,https://pypi.org/project/filigran-sseclient/,Filigran contact@filigran.io,Python API client for OpenCTI.,demisto/vendors-sdk
flake8,MIT License,https://github.com/pycqa/flake8,https://pypi.org/project/flake8/,Tarek Ziade tarek@ziade.org,the modular source code checker: pep8 pyflakes and co,demisto/xsoar-tools-hf
Flask,BSD License,https://palletsprojects.com/p/flask/,https://pypi.org/project/Flask/,Armin Ronacher armin.ronacher@active-4.com,A simple framework for building complex web applications.,"demisto/taxii-server, demisto/teams, demisto/flask-nginx, demisto/keepercommander"
Flask-Cors,MIT,,https://pypi.org/project/flask-cors/,Cory Dolphin <corydolphin@gmail.com>,A Flask extension simplifying CORS support,demisto/flask-nginx
Flask-Limiter,MIT License,https://flask-limiter.readthedocs.org,https://pypi.org/project/Flask-Limiter/,Ali-Akber Saifee ali@indydevs.org,Rate limiting for flask applications,demisto/keepercommander
flatbuffers,Apache Software License,https://google.github.io/flatbuffers/,https://pypi.org/project/flatbuffers/,FlatBuffers Contributors me@rwinslow.com,The FlatBuffers serialization format for Python,"demisto/dl-languages, demisto/fetch-data, demisto/ml"
flatten-dict,MIT License,https://github.com/ianlini/flatten-dict,https://pypi.org/project/flatten-dict/,Ian Lin you@example.com,A flexible utility for flattening and unflattening dict-like objects in Python.,"demisto/xsoar-tools-hf, demisto/xsoar-tools, demisto/demisto-sdk"
fonttools,MIT License,http://github.com/fonttools/fonttools,https://pypi.org/project/fonttools/,Just van Rossum just@letterror.com,Tools to manipulate font files,"demisto/dl-languages, demisto/matplotlib, demisto/sane-doc-reports, demisto/ml, demisto/mlurlphishing"
footmark,MIT License,https://github.com/alibaba/footmark,https://pypi.org/project/footmark/,xiaozhu guimin.hgm@alibaba-inc.com,A Python interface to Aliyun Web Services,demisto/ansible-runner
fp-NGFW-SMC-python,Apache Software License,http://github.com/Forcepoint/fp-NGFW-SMC-python,https://pypi.org/project/fp-NGFW-SMC-python/,Forcepoint PSIRT@forcepoint.com,Python based API to Forcepoint NGFW Management Center,"demisto/fp-smc, demisto/vendors-sdk"
fr-core-news-sm,LGPL,https://explosion.ai,,Explosion AI contact@explosion.ai,"French multi-task CNN trained on the French Sequoia (Universal Dependencies) and WikiNER corpus. Assigns context-specific token vectors, POS tags, dependency parse and named entities. Supports identification of PER, LOC, ORG and MISC entities.","demisto/dl, demisto/dl-languages"
freezegun,Apache Software License,https://github.com/spulec/freezegun,https://pypi.org/project/freezegun/,Steve Pulec spulec@gmail.com,Let your Python tests travel through time,"demisto/xsoar-tools-hf, demisto/xsoar-tools, demisto/demisto-sdk"
frozenlist,Apache Software License,https://github.com/aio-libs/frozenlist,https://pypi.org/project/frozenlist/,Nikolay Kim fafhrd91@gmail.com,A list-like structure which implements collections.abc.MutableSequence,"demisto/xsoar-tools-hf, demisto/aiohttp, demisto/py3-native, demisto/py3-tools, demisto/ansible-runner, demisto/slack, demisto/anyrun-sdk, demisto/netutils, demisto/slackv3, demisto/auth-utils"
fsspec,BSD License,http://github.com/intake/filesystem_spec,https://pypi.org/project/fsspec/,,File-system specification,"demisto/dl-languages, demisto/fetch-data, demisto/ml"
funcy,BSD License,http://github.com/Suor/funcy,https://pypi.org/project/funcy/,Alexander Schepanovski suor.web@gmail.com,A fancy and practical functional tools,"demisto/opencti-v4.1.2, demisto/xgboost, demisto/ippysocks3, demisto/threatconnect-py3-sdk, demisto/fasttext, demisto/distorm3, demisto/pypdf2, demisto/pykafka, demisto/duoadmin, demisto/dxl2, demisto/smb, demisto/luminate, demisto/pytan, demisto/langdetect, demisto/python_zipfile, demisto/stomp, demisto/tld, demisto/exifread, demisto/vertica, demisto/pymongo, demisto/openssh, demisto/emoji, demisto/imap, demisto/opencti, demisto/pyjarm, demisto/paho-mqtt, demisto/asana, demisto/sendgrid, demisto/feed-parser-html, demisto/python3-arrow, demisto/dl-languages, demisto/stix, demisto/machine-learning, demisto/gvault, demisto/py2-exchangelib, demisto/xsoar-tools-hf, demisto/pymisp, demisto/threatconnect-tcex, demisto/matplotlib, demisto/aiohttp, demisto/xlrd-py3, demisto/smartsheet, demisto/twilio, demisto/tableau, demisto/solarwinds-orionsdk, demisto/tweepy, demisto/smime-encrypt, demisto/google-cloud-securitycenter, demisto/gql, demisto/archer, demisto/circleci, demisto/marketo, demisto/algorithmia, demisto/feed-parser, demisto/minio, demisto/intezer, demisto/ippysocks, demisto/dempcap, demisto/cloudshare, demisto/geopy, demisto/fetch-data, demisto/jmespath, demisto/python, demisto/bs4, demisto/boto3, demisto/pyjwt, demisto/python-deb, demisto/blueliv, demisto/google-api, demisto/nmap, demisto/hashicorp, demisto/iputils, demisto/cloaken, demisto/uptycs, demisto/ssl-analyze, demisto/cymruwhois, demisto/fp-smc, demisto/websockets, demisto/joe-security, demisto/confluent-kafka, demisto/azure-kusto-data, demisto/oauthlib, demisto/pyjwt3, demisto/stix2, demisto/winrm, demisto/akamai, demisto/zabbix, demisto/dnspython, demisto/pydantic-jwt3, demisto/duoadmin3, demisto/python_pancloud, demisto/opencti-v4, demisto/rakyll-hey, demisto/nltk, demisto/threatconnect-sdk, demisto/dxl, demisto/py-ews, demisto/docxpy, demisto/trustar, demisto/dnstwist, demisto/resilient, demisto/office-utils, demisto/zeep, demisto/pcap-http-extractor, demisto/tesseract, demisto/readpdf, demisto/m2crypto, demisto/google-cloud-translate, demisto/pcap-miner, demisto/pycef, demisto/axonius, demisto/lacework, demisto/argus-toolbelt, demisto/sharepoint, demisto/graphql, demisto/cyjax, demisto/etl2pcap, demisto/smbprotocol, demisto/ssdeep, demisto/jq, demisto/bs4-py3, demisto/python-phash, demisto/rubrik-polaris-sdk-py3, demisto/glpi, demisto/exodusintelligence, demisto/ippysocks-py3, demisto/armorblox, demisto/py3-native, demisto/datadog-api-client, demisto/stringsifter, demisto/kubernetespy, demisto/python3-9-deb, demisto/cyberchef, demisto/google-cloud-storage, demisto/python3-ubi, demisto/reversinglabs-sdk-py3, demisto/taxii-server, demisto/pysigma, demisto/splunksdk, demisto/faker3, demisto/carbon-black-cloud, demisto/polyswarm, demisto/btfl-soup, demisto/taxii, demisto/sklearn, demisto/bs4-tld, demisto/octoxlabs, demisto/teams, demisto/commvault, demisto/flask-nginx, demisto/bottle, demisto/py3-tools, demisto/fastapi, demisto/vendors-sdk, demisto/opencv, demisto/yolo-coco, demisto/unifi-video, demisto/qrcode, demisto/slack-bolt, demisto/elasticsearch, demisto/python3, demisto/keepercommander, demisto/sane-doc-reports, demisto/ml, demisto/xslxwriter, demisto/syslog, demisto/chromium, demisto/google-kms, demisto/ansible-runner, demisto/xsoar-tools, demisto/processing-image-file, demisto/sublime, demisto/vmware, demisto/ldap, demisto/pandas, demisto/pyotrs, demisto/crypto, demisto/slack, demisto/python_pancloud_v2, demisto/genericsql, demisto/py3ews, demisto/ntlm, demisto/xml-feed, demisto/pymisp2, demisto/accessdata, demisto/ibm-db2, demisto/pycountry, demisto/keeper-ksm, demisto/illumio, demisto/splunksdk-py3, demisto/sse-client, demisto/sixgill, demisto/netmiko, demisto/feed-performance-test, demisto/lxml, demisto/parse-emails, demisto/pan-os-python, demisto/opnsense, demisto/gdetect, demisto/pytmv1, demisto/python3-deb, demisto/snowflake, demisto/sane-pdf-reports, demisto/google-k8s-engine, demisto/mlurlphishing, demisto/yarapy, demisto/py42, demisto/taxii2, demisto/bigquery, demisto/py3-tools-ubi, demisto/oci, demisto/privx-api, demisto/anyrun-sdk, demisto/google-vision-api, demisto/netutils, demisto/googleapi-python3, demisto/google-api-py3, demisto/slackv3, demisto/auth-utils, demisto/boto3py3, demisto/mlclustering, demisto/panw-iot, demisto/aquatone, demisto/devo, demisto/unzip, demisto/greynoise, demisto/tidy, demisto/demisto-sdk, demisto/xpanse-ml-ev2"
furl,Public Domain,https://github.com/gruns/furl,https://pypi.org/project/furl/,Ansgar Grunseid grunseid@gmail.com,URL manipulation made simple.,"demisto/taxii-server, demisto/taxii"
future,MIT License,https://python-future.org,https://pypi.org/project/future/,Ed Schofield ed@pythoncharmers.com,Clean single-source support for Python 3 and 2,"demisto/exchangelib, demisto/ews, demisto/ippysocks3, demisto/distorm3, demisto/pykafka, demisto/py2-exchangelib, demisto/threatconnect-tcex, demisto/ippysocks, demisto/py-ews, demisto/trustar, demisto/dnstwist, demisto/pycef, demisto/py3-native, demisto/polyswarm, demisto/py3ews, demisto/netmiko"
